Time,Angle_Hip_Knee_Left,Angle_Hip_Knee_Right,Angle_Shoulder_Elbow_Left,Angle_Shoulder_Elbow_Right,Angular_Velocity_Hip_Knee_Left,Angular_Velocity_Hip_Knee_Right,Angular_Acceleration_Hip_Knee_Left,Angular_Acceleration_Hip_Knee_Right,Angular_Velocity_Shoulder_Elbow_Left,Angular_Velocity_Shoulder_Elbow_Right,Angular_Acceleration_Shoulder_Elbow_Left,Angular_Acceleration_Shoulder_Elbow_Right
243.51043915748596,153.37512232233001,182.3974122610767,203.56850863256028,78.43088352160545,3.388798663432521,-4.7404511599091395,-11.165931677722995,128.97459138432015,-27.424075342261858,36.82894878972806,916.9529818302029,-318.98757258195764
243.6520128250122,152.61917671662647,180.27366824836122,201.17400500537687,75.07382449604823,-5.33959188112017,-15.000981819742634,-61.652641321413896,-72.4748524151314,-16.913481645444516,-23.712453623728322,74.24116278451905,-427.63180096491556
243.79443407058716,152.07855603214884,179.44532943335201,201.68910262276785,70.66824738876313,-3.7959272318898623,-5.8161183162330845,10.838724538593736,64.49082414937796,3.6167189474543737,-30.933426326247098,144.15125011734702,-50.70151348113746
243.93708896636963,145.28901500314362,177.4201083505201,201.6794683397398,38.173715178338995,-47.59416767131741,-14.196646190959274,-307.02234367205943,-58.74686479393848,-0.06753559332965417,-227.7842062986319,-25.826344904432965,-1379.9090377701123
244.07791805267334,142.66750869770425,177.5255253980413,203.7557454648769,36.288146871471234,-18.614807311792447,0.7485459878214278,205.7768115957828,106.12290806566773,14.743240758229538,-13.389054465647519,105.16844737328185,1522.3783485367605
244.22015023231506,143.617275919583,177.3464015819238,201.642075259263,24.70509798276215,6.677583260491153,-1.2593761592398771,177.8246711538414,-14.117214206511981,-14.860703189236954,-81.43761079866916,-208.13815848169855,-478.4329151422192
244.3621265888214,144.15424659782576,177.7457911233788,201.8731331021832,22.466479377617325,3.782113384623724,2.813070790678811,-20.394028605304964,28.683979855030383,1.627438882120232,-15.767545105615797,116.13301310926381,462.54226625485563
244.52020072937012,144.10091163528878,178.13000401971266,203.58302928421068,20.67020510239588,-0.3374047288939445,2.4305866538332705,-26.06067063985305,-2.4196502699167857,10.81705189787587,-11.363492276385175,58.13482827650814,27.860678628036812
244.6952521800995,144.066061959772,178.37561606582153,204.4684805273039,19.238207093720575,-0.19908247187664505,1.4030848935299094,0.7901805808576013,-5.869712910245347,5.058234247153645,-8.18044068020422,-32.89785732553207,18.183520233156813
244.85416507720947,144.2087377139874,178.66803981461598,204.09211300618787,19.049450857308315,0.8978236304928122,1.840151140105755,6.902561858212657,2.7503510069000088,-2.3683887712118765,-1.1877968361599995,-46.73392250363087,44.00299768749755
245.00643157958984,159.50615279580143,178.9662742637049,192.0988195263356,8.073176373367343,100.46474334584858,1.958634659801281,653.8990398993435,0.7781325363312458,-78.76514724093606,-72.08594347640273,-501.73056631248005,-465.61880342621123
245.14963269233704,161.36321475921267,179.89120984016253,191.4725006671603,1.6766675704815799,12.96820902983975,6.458997131471498,-611.0045699887502,31.42686802731183,-4.373701063908759,-44.6680104656601,519.4893024913721,191.46452485426087
245.29126954078674,163.00193173371048,180.30052398297784,190.7422251266243,2.567551492404131,11.569849177205414,2.88988456955568,-9.872853483681338,-25.1990396636307,-5.155971405246945,6.289916301257507,-5.52307079619862,359.7787392523913
245.44864153862,161.9343940107581,179.670661679667,189.97007946368973,4.6230645874128555,-6.783530346253346,-4.002378517035913,-116.62417568661493,-43.79599408717229,-4.906499717648154,13.061492027232841,1.5852355630836303,43.02910186823931
245.5865626335144,162.3284205065848,179.28269644994384,189.6158326976779,4.654530231079559,2.8568979685693177,-2.812950622384387,69.8981422834793,8.623973697150088,-2.568474143009434,0.22814235698167515,16.951907004716617,-93.04849037107944
245.72574639320374,174.95543727144843,178.72760620677104,178.27579864216918,81.73400009085101,90.72191175930382,-3.988182561038756,631.2878311870295,-8.443743302218433,-81.4752675227379,553.796434525255,-566.9252903920295,3977.2477292169765
245.88309741020203,173.57292260744032,178.31037223148377,177.62524363769575,86.73286695117059,-8.786181941379688,-2.6516128287356797,-632.3956184011462,8.494191888938301,-4.1344188101466015,31.768888156432272,491.5179462324752,-3317.5988076041
246.02473163604736,173.4684004235708,178.47356129945732,177.07966470764023,87.99089676021816,-0.7379726421750824,1.1521866766282074,56.82390150522774,26.8564994277414,-3.85202747993468,8.882244397772373,1.9938071361387593,-161.58978256888187
246.16530060768127,174.10883242822126,178.18907083193355,175.7479288538762,81.37485313299531,4.555998362984043,-2.023849674768028,37.661021088966955,-22.59414943767037,-9.473896253807121,-47.06617363932386,-39.993667937713006,-398.0139954555883
246.30729126930237,174.49436685966876,178.6471816354506,175.81878945821873,81.19347734824233,2.7152097683459364,3.226344593981404,-12.964152526807041,36.9756307126713,0.4990511596573958,-1.2773782633465975,70.23664302711414,322.4775126280206
246.4814522266388,173.99079215596223,178.81801629083967,175.62570325019362,79.95991838889404,-2.891432795318074,0.9809009895315255,-32.19230446025678,-12.892921805157325,-1.108665288582009,-7.082867355657831,-9.231210443646033,-33.33404444428266
246.64093279838562,175.33571719752516,176.01436484836344,153.88536428087323,75.6168726208103,8.433159141779264,-17.579893348557793,71.00922584523346,-116.38279280534809,-136.31967035980384,-27.232444181215268,-847.8211708813532,-126.34502500746416
246.8444380760193,175.54236455479727,175.84567723992637,148.75582638872464,77.45999932691844,1.0154397943630094,-0.8289102395699304,-36.44976402414981,82.31227859918978,-25.205920710235098,9.056898806457383,545.9993516708021,178.3213851239655
247.00133967399597,176.1028447949557,175.12952939834446,132.6680284283697,76.45302693819967,3.5721767489054725,-4.564311968883412,16.295161983770182,-23.807289265903833,-102.53431556984894,-6.417859357101003,-492.8464455225291,-98.62715461864143
247.14397525787354,174.81759915893997,175.48793628429829,132.9645840380689,76.38608848815296,-9.010694253679143,2.5127452505924337,-88.21691376385844,49.61635117328576,2.0791137922059963,-0.46929698906105477,733.431493867994,41.704616802677485
247.30284070968628,174.81725261545245,175.53253749343824,117.09243140536913,74.89808595023875,-0.0021813646930127066,0.28074832275381695,56.70529864230349,-14.049605514416612,-99.90940416301706,-9.366432543610124,-641.9804733595424,-56.00421899807509
247.4450147151947,173.9703820881309,175.65023592470527,116.32671585391574,74.86607288594377,-5.956577816690864,0.8278477549122516,-41.881048724093894,3.848097478874383,-5.385763372953709,-0.22516819569446353,664.8447474771573,64.29631292461617
247.60277485847473,175.49558701626196,175.9556707863364,73.85154093047475,78.12701097649983,9.6678723562249,1.9360711475076748,99.03927473735787,7.024736220150937,-269.2389474320278,20.67022774420151,-1672.495844471479,132.45041177990046
247.74505591392517,175.27078087801092,176.067672311879,69.60584282620715,78.63504899636904,-1.580014553162676,0.7871850907206306,-79.0540024726309,-8.074764789661222,-29.840220757615207,3.5706652460570774,1682.5762636952184,-120.18158316305643
247.88665747642517,175.51853818814405,176.3791362512303,313.075299666216,81.49754986773132,1.749679210871169,2.1995798199706518,23.514526995659704,9.9744289844967,1719.398095201166,20.215178567413663,12353.241624426151,117.54470097289064
248.04219269752502,176.14238233625403,176.06619837308867,313.98214557616564,82.43406640266757,4.0109509839541335,-2.012006514850635,14.538647626515601,-27.078023260837178,5.830485876684212,6.021250545784755,-11017.23196332728,-91.25860960146393
248.18417882919312,176.41237007861702,176.2067115821704,326.7198293529948,87.31330083405881,1.9015078387663495,0.9896262925889979,-14.8566843846331,21.14032386244806,89.71075996777617,34.364162007012204,590.7638521145989,199.61746353849767
248.3254337310791,176.45827929549057,176.52992668220054,324.7313148366123,88.08461053530878,0.3250097254013125,2.28816908804346,-11.160661274873881,9.192904303615451,-14.077490337202846,5.46041015888098,-734.7585741750155,-204.6212305712466
248.4825563430786,176.3379119666195,176.38995338159182,126.0693085993617,112.56674432119688,-0.7660726062233308,-0.8908539568394588,-6.944145834515748,-20.232753290104405,-1264.375659932817,155.81547095184604,-7957.468079766263,956.9282159937126
248.64137244224548,176.20963413730482,176.21496153465628,137.13963102962583,114.4588416865582,-0.8077130088674824,-1.1018520657132784,-0.2621925791062245,-1.3285687658914302,69.7052911407451,11.913762995609607,8400.16193617642,-906.0901804736877
248.79734921455383,175.95318931252748,176.1971516813118,141.95046568592437,114.89558319383467,-1.6441218841890666,-0.1141827278569398,-5.362393790711941,6.332156533562706,30.843276117985226,2.8000419601777238,-249.1525786027536,-58.4299886486625
248.95555782318115,175.96012477052454,175.89790228197703,143.84133657368199,240.31239874826497,0.04383742488625675,-1.8914861961758964,10.669200138479999,-11.233923891623514,11.95175726633058,792.7306651805889,-119.4089184878431,4992.9686511635655
249.11086511611938,175.90608714906998,175.875871270757,145.98279054525395,239.81335117770385,-0.3479400125534364,-0.14185432508181434,-2.5225952370150946,11.26561308225192,13.788495897766015,-3.2132912828478357,11.82648024240516,-5124.961883019835
249.25394201278687,176.11391308004252,175.51509417571725,135.28283410910396,225.86511689173264,1.452547097492246,-2.5215608071106326,12.584052016658745,-16.632360202495885,-74.78465556194826,-97.48767698245348,-619.0597750073076,-658.9071184476774
